coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
6734a100-9f42-457c-b1e2-44f59347f0ba,https://bisque.cyverse.org/image_service/image/00-c8cZBLXFvxG8MtvH7E2PuH/resize:4000/format:jpeg,2020-11-06T21:53:41.756459+00:00,0.45454545454545453,0fb81fb861c3e2dd88de9f3a7e07fb8daec56268,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:38f729ac-725d-4fac-93c9-f25e5afb2e14"", ""6f470382-cb0b-4634-a796-2248bfa97fdc\\media\\https://bisque.cyverse.org/image_service/image/00-c8czblxfvxg8mtvh7e2puh/resize:4000/format:jpeg""]","[""6734a100-9f42-457c-b1e2-44f59347f0ba""]",6f470382-cb0b-4634-a796-2248bfa97fdc,CC0,,,9a71a492-31de-4395-82cc-4e03dd4e230e,,http://creativecommons.org/publicdomain/zero/1.0/,,
2e5d7aa5-f5f0-46cc-a2b3-5876a6f3c030,https://cdn.plantatlas.org/img/specimens/USF/55748.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,4f182908882c68030f66258fdfb5f9767929c8df,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/55748.jpg""]","[""2e5d7aa5-f5f0-46cc-a2b3-5876a6f3c030""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,78aac786-cc74-49b4-805a-61af5f845321,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
3393a639-f74a-47b5-baf4-48c6627dd020,https://cdn.plantatlas.org/img/specimens/USF/280725.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,99d0a7acf7d3f0aab78f6015c58552cea109b188,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/280725.jpg""]","[""3393a639-f74a-47b5-baf4-48c6627dd020""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,9f1e8cef-0c6e-4c8e-97fa-589ae0e2c4aa,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
56c10743-4c78-46a9-a76d-f0a1e4160dd6,https://api.idigbio.org/v2/media/70a6fc5ca4829b33c4abeb28508a7a35,2021-03-25T09:55:20.527361+00:00,0.45454545454545453,cd2a8d68fd71ad7df916d186e32efd7a581724f3,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""4fed055b-3c46-4ec4-b76d-84d43df9258b\\media\\https://api.idigbio.org/v2/media/70a6fc5ca4829b33c4abeb28508a7a35"", ""urn:uuid:7dd24a6c-956c-4fa7-a3f0-e04e401bf64f""]","[""56c10743-4c78-46a9-a76d-f0a1e4160dd6""]",4fed055b-3c46-4ec4-b76d-84d43df9258b,BY-NC-SA,,,d3729800-acc7-4335-ab3e-76be7f160ea8,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
b08bd71b-d7e3-4c2d-8aba-5e5437f61421,http://sweetgum.nybg.org/images3/1678/539/02465856.jpg,2018-11-18T07:11:17.012240+00:00,0.5454545454545454,a781a308ec208aae29f25e4124bc537435d52a57,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\583b14c0-e1f7-4805-920a-4d708392e302""]","[""b08bd71b-d7e3-4c2d-8aba-5e5437f61421""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,b5df4b83-18ea-4575-a8a7-50597e6436a0,,http://creativecommons.org/licenses/by/4.0/,,
2fec516e-669b-4962-90e3-f07cbc2fff59,http://sweetgum.nybg.org/images3/1678/950/02466269.jpg,2018-11-18T07:11:17.012240+00:00,0.5454545454545454,715077b67c6202fcbc34ec72ab596529618e9800,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\7a66213c-01dd-4718-925a-be9bcb4b2309""]","[""2fec516e-669b-4962-90e3-f07cbc2fff59""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,645b0ccb-a065-43c3-bc9b-61e2bd5d621e,,http://creativecommons.org/licenses/by/4.0/,,
cdeaa1cd-598c-416a-b550-7354666288e0,http://www.tropicos.org/ImageDownload.aspx?imageid=100123355,2016-01-26T12:52:44.194597+00:00,0.45454545454545453,8512077b82c32108298ac3c58b58e6d6c40c0bfc,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc-sa/3.0/88x31.png,images,,"[""5386d272-06c6-4027-b5d5-d588c2afe5e5\\media\\http://www.tropicos.org/imagedownload.aspx?imageid=100123355""]","[""cdeaa1cd-598c-416a-b550-7354666288e0""]",5386d272-06c6-4027-b5d5-d588c2afe5e5,BY-NC-SA,,,5a826d67-00ac-448c-b15e-f4bc6ce3f966,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,
6c6f04d0-b7fd-47be-bcf6-b4197d7d9dd8,http://sweetgum.nybg.org/images3/1677/942/02465259.jpg,2018-11-18T07:11:17.012240+00:00,0.5454545454545454,2fbcd4d8c2403a909b7d8cb8a94b3b183a66621d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\78f4c64f-5605-4978-a2d8-2f7227d3685a""]","[""6c6f04d0-b7fd-47be-bcf6-b4197d7d9dd8""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,a8286fd2-cd0c-44c5-b323-aea48e79ee5e,,http://creativecommons.org/licenses/by/4.0/,,
112208d4-8a0b-4d4a-9c3d-0af0c9b65765,http://sweetgum.nybg.org/images3/1678/430/02465747.jpg,2018-11-18T07:11:17.012240+00:00,0.5454545454545454,8be1bf73cf1f5df0921243484e7e81e67ef0e980,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\baced619-a1db-4db1-a4c6-468e54b8dc69""]","[""112208d4-8a0b-4d4a-9c3d-0af0c9b65765""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,121d1e2d-d57c-4a69-8cda-55fce4617c77,,http://creativecommons.org/licenses/by/4.0/,,
d53c566a-ccdd-4fe8-bd70-023aa689e786,https://cdn.plantatlas.org/img/specimens/USF/100325.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,37ca90f8face9945a9e3ec4c36949d705e1ebd5f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/100325.jpg""]","[""d53c566a-ccdd-4fe8-bd70-023aa689e786""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,ce0690ab-1ea2-4fad-9239-d9912936bd2f,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
