coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
915f5054-0a0f-4d01-a209-6e1298d5fb83,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000016573.jpg,2014-11-17T18:01:48.346000+00:00,-1.5454545454545454,d7abc16524fa4c1373b4d093b87ed126e5506d3a,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000016573.jpg""]","[""915f5054-0a0f-4d01-a209-6e1298d5fb83""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,1d543706-fa17-4464-a656-6622f1bc720c,,http://creativecommons.org/licenses/by-nc/4.0/,,
027c40c2-b593-4c1d-bd62-0b274836da45,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000019896.jpg,2014-11-17T19:36:00.829000+00:00,-1.4545454545454546,8b680fd5ea544a22664fdb1c6ee83442772f7edd,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000019896.jpg""]","[""027c40c2-b593-4c1d-bd62-0b274836da45""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,22427585-b799-4073-914a-336cf288482d,,http://creativecommons.org/licenses/by-nc/4.0/,,
853f1a0b-d2cd-46b8-964e-fba28bff992f,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000019950.jpg,2014-11-17T17:39:16.937000+00:00,0.2727272727272727,21ad93faa43491835d095a4b1ed717ffa7f263af,"[""dwc_basisofrecord_invalid""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000019950.jpg""]","[""853f1a0b-d2cd-46b8-964e-fba28bff992f""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,250986c8-8c6d-4d2a-99c9-853ec5ba7a1c,,http://creativecommons.org/licenses/by-nc/4.0/,,
6bf97c6e-870c-4b4f-9300-f26dadad30f5,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000086809.jpg,2014-11-17T18:50:28.505000+00:00,-1.3636363636363635,87d449bfc9954f36e0d918140107fa6e8770c55c,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000086809.jpg""]","[""6bf97c6e-870c-4b4f-9300-f26dadad30f5""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,2d64b2ea-b2d3-4417-b4ec-53079be71e26,,http://creativecommons.org/licenses/by-nc/4.0/,,
8da15e99-effb-43c6-bee3-6d39568dec5e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000019906.jpg,2014-11-17T18:51:30.401000+00:00,-1.4545454545454546,67d39d624e8f38dc35d2a858d95577e84cd25c26,"[""dwc_basisofrecord_invalid"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""dwc_parentnameusageid_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_family_added"", ""dwc_class_added"", ""dwc_genus_added"", ""dwc_kingdom_added""]",,true,https://i.creativecommons.org/l/by-nc/4.0/88x31.png,,,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\media\\http://herbarium.bio.fsu.edu/showimage.php?image=images/herbarium/jpegs/000019906.jpg""]","[""8da15e99-effb-43c6-bee3-6d39568dec5e""]",b2b294ed-1742-4479-b0c8-a8891fccd7eb,BY-NC,,,48ff4d7d-dc66-4051-a891-6fa4569ce5fb,,http://creativecommons.org/licenses/by-nc/4.0/,,
6d0cd003-0d8a-44d2-b25e-ddd4c57ce56a,https://bisque.cyverse.org/image_service/image/00-BmGnCW8gMpEj9MN26PZHpV/resize:4000/format:jpeg,2020-11-06T22:04:43.982382+00:00,0.45454545454545453,e86845d3c867c4092a3e4576a55da4d96ddc62d0,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""21b563bc-70c2-46d5-bce8-2489db2db3d8\\media\\https://bisque.cyverse.org/image_service/image/00-bmgncw8gmpej9mn26pzhpv/resize:4000/format:jpeg"", ""urn:uuid:c87a992f-6bc9-45f4-8a0e-e399c3e965cc""]","[""6d0cd003-0d8a-44d2-b25e-ddd4c57ce56a""]",21b563bc-70c2-46d5-bce8-2489db2db3d8,CC0,,,f58bff1a-1829-46de-8e16-7822d2b038b2,,http://creativecommons.org/publicdomain/zero/1.0/,,
d80a2321-414c-47d6-87f4-db61041cd942,https://odu-herbarium-project.s3.amazonaws.com/ODU00023691.jpg,2020-11-06T22:04:00.624719+00:00,0.45454545454545453,6a853a2e9b070649f4ae8a5f25dbd399dfa663ab,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:80e72b71-df5d-4d43-8a8f-b152f14efc22"", ""0038ce2e-43bb-4f70-8dd6-dca34efd3fca\\media\\https://odu-herbarium-project.s3.amazonaws.com/odu00023691.jpg""]","[""d80a2321-414c-47d6-87f4-db61041cd942""]",0038ce2e-43bb-4f70-8dd6-dca34efd3fca,CC0,,,821b6d56-a02f-471d-b2d4-07bc75b82493,,http://creativecommons.org/publicdomain/zero/1.0/,,
7d5407dc-227d-41d5-81eb-ccc528e9cc7a,https://bisque.cyverse.org/image_service/image/00-BzZfEYv46WSWJcHvGrHN6c/resize:4000/format:jpeg,2020-11-06T21:53:41.756459+00:00,0.45454545454545453,7c69a73c0bc5905bdf211e40516bfe4d71c23fe8,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:9e2ea1f3-e803-40f2-90c8-a661bf3e9a2e"", ""6f470382-cb0b-4634-a796-2248bfa97fdc\\media\\https://bisque.cyverse.org/image_service/image/00-bzzfeyv46wswjchvgrhn6c/resize:4000/format:jpeg""]","[""7d5407dc-227d-41d5-81eb-ccc528e9cc7a""]",6f470382-cb0b-4634-a796-2248bfa97fdc,CC0,,,aeacfa27-dbc1-4db4-861d-5d1cb600742c,,http://creativecommons.org/publicdomain/zero/1.0/,,
4b27ef0a-75aa-4207-a8a5-7eb6f02b7bfe,https://bisque.cyverse.org/image_service/image/00-jGQVxq4V5bWYTdWGj4buB9?resize=4000&format=jpeg,2020-11-06T22:17:55.719752+00:00,0.45454545454545453,1e3c593baad872cbe9b7303635dfe51f42b8f1ba,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:5b25fcc7-1b1f-49d0-b99b-82c5de244051"", ""341611f4-8b65-4655-b244-9be91a1109cd\\media\\https://bisque.cyverse.org/image_service/image/00-jgqvxq4v5bwytdwgj4bub9?resize=4000&format=jpeg""]","[""4b27ef0a-75aa-4207-a8a5-7eb6f02b7bfe""]",341611f4-8b65-4655-b244-9be91a1109cd,BY-NC,,,d4cb332b-ffda-426c-af20-67ce23c87334,,http://creativecommons.org/licenses/by-nc/3.0/,,
a81b8a16-73e2-407a-b46d-54ce3496b0c6,https://bisque.cyverse.org/image_service/image/00-6oprZhAXzSVCYL9wn4t8H9?resize=4000&format=jpeg,2020-11-06T22:09:08.071777+00:00,0.45454545454545453,8152ecf52c3b48e5f3ffc1e38ba69f9f3aaeee39,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:2dfcc022-5ae8-454e-9ac1-c99921cf649f"", ""e34cf41b-196c-4199-85d5-4d2ca5954b09\\media\\https://bisque.cyverse.org/image_service/image/00-6oprzhaxzsvcyl9wn4t8h9?resize=4000&format=jpeg""]","[""a81b8a16-73e2-407a-b46d-54ce3496b0c6""]",e34cf41b-196c-4199-85d5-4d2ca5954b09,BY-NC,,,7732bf71-be42-4b74-8831-21f58778e21d,,http://creativecommons.org/licenses/by-nc/3.0/,,
