coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
564dbd36-c721-4a5f-832d-5eea329714a4,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISSA015088/MISSA015088.JPG,2021-11-03T12:47:50.076393+00:00,0.45454545454545453,e8965b20aebf005814d7ce9e97699d063c66a06e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiflora/images/specimens/missa015088/missa015088.jpg"", ""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\http://www.mississippiplants.org/images/specimens/missa015088/missa015088.jpg"", ""urn:uuid:d2b13292-046b-4281-851f-a4c6d5ce1af1""]","[""564dbd36-c721-4a5f-832d-5eea329714a4""]",3056112e-97c6-4d0d-b6c2-3c0a9adaca24,BY-NC,,,4cc0ff3b-e6fe-470c-8936-36b60dd2443d,,http://creativecommons.org/licenses/by-nc/3.0/,,
05c8e163-a4f8-4c2d-9aee-7e724bb4108c,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0056028/MISS0056028.JPG,2021-11-03T12:21:58.162486+00:00,0.45454545454545453,4378351852d3dc78ab1845f64820ca3a9b14a380,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""5e29dbcc-ce45-4f05-9bb0-212baffa8932\\media\\https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiflora/images/specimens/miss0056028/miss0056028.jpg"", ""urn:uuid:e18f27e0-7146-4eb3-b7ba-b4b497c85932"", ""5e29dbcc-ce45-4f05-9bb0-212baffa8932\\media\\http://www.mississippiplants.org/images/specimens/miss0056028/miss0056028.jpg""]","[""05c8e163-a4f8-4c2d-9aee-7e724bb4108c""]",5e29dbcc-ce45-4f05-9bb0-212baffa8932,BY-NC,,,5cef84d1-85c5-455b-89c4-d8cda598f215,,http://creativecommons.org/licenses/by-nc/3.0/,,
180b93d5-e94d-466c-ac23-9d0274fdfd9c,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISS0056103/MISS0056103.JPG,2021-11-03T12:21:58.162486+00:00,0.45454545454545453,5dbeb3f4f6d5582dcc4647a40e3d4759bb9e621d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""5e29dbcc-ce45-4f05-9bb0-212baffa8932\\media\\https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiflora/images/specimens/miss0056103/miss0056103.jpg"", ""5e29dbcc-ce45-4f05-9bb0-212baffa8932\\media\\http://www.mississippiplants.org/images/specimens/miss0056103/miss0056103.jpg"", ""urn:uuid:4d643b72-435b-4b5c-9cd1-22339b33342f""]","[""180b93d5-e94d-466c-ac23-9d0274fdfd9c""]",5e29dbcc-ce45-4f05-9bb0-212baffa8932,BY-NC,,,65c16da7-bf82-4edd-8e8e-57d557a9fa05,,http://creativecommons.org/licenses/by-nc/3.0/,,
37f3cda5-9710-4d6e-93f2-819f31ae58b4,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/USMS_000011128/USMS_000011128.jpg,2021-11-03T12:19:30.707493+00:00,0.45454545454545453,dbe0fe828ad2b1e0f7edfc0ffc48e1332931c09e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""c3134980-bf5c-49b8-a289-790d45f02c86\\media\\https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiflora/images/specimens/usms_000011128/usms_000011128.jpg"", ""urn:uuid:f129acda-d48a-40d1-b242-a21f1d61dae2"", ""c3134980-bf5c-49b8-a289-790d45f02c86\\media\\http://www.mississippiplants.org/images/specimens/usms_000011128/usms_000011128.jpg""]","[""37f3cda5-9710-4d6e-93f2-819f31ae58b4""]",c3134980-bf5c-49b8-a289-790d45f02c86,BY-NC,,,15991160-a3ff-4c6a-8990-22140a234ea2,,http://creativecommons.org/licenses/by-nc/3.0/,,
ff9b20eb-b123-4539-a758-355b9802a0d9,https://bisque.cyverse.org/image_service/image/00-CZTAnvANossLARXM4U5x5/resize:4000/format:jpeg,2021-11-03T11:27:14.862702+00:00,0.45454545454545453,0fc262e592e7d8157cbf4eb45b6f084b8f7b4086,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""9e1958fb-1dc4-4375-ae35-67ba7f9c7afe\\media\\https://bisque.cyverse.org/image_service/image/00-cztanvanosslarxm4u5x5/resize:4000/format:jpeg"", ""urn:uuid:2d6976a6-a4ce-4556-9fd0-93f6d3f74624""]","[""ff9b20eb-b123-4539-a758-355b9802a0d9""]",9e1958fb-1dc4-4375-ae35-67ba7f9c7afe,BY-NC,,,a8b59200-3f84-47e2-9e1d-794b984de8a9,,http://creativecommons.org/licenses/by-nc/3.0/,,
ee034723-f2af-4638-bf25-9d1193b74f6b,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/138/LSU00138368_L.JPG,2021-11-03T12:49:22.615537+00:00,0.45454545454545453,03ee5781d1f7a668eec512745c1f19e0ad65d93f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4523e216-ee13-4b15-a3f7-a6fd56431604\\media\\https://cyberfloralouisiana.com/images/lsucollections/vascular/lsu/00/138/lsu00138368_l.jpg"", ""urn:uuid:c0c64d58-2f17-48af-88ad-d191355ee815"", ""4523e216-ee13-4b15-a3f7-a6fd56431604\\media\\http://cyberfloralouisiana.com/images/lsucollections/vascular/lsu/00/138/lsu00138368_l.jpg""]","[""ee034723-f2af-4638-bf25-9d1193b74f6b""]",4523e216-ee13-4b15-a3f7-a6fd56431604,BY-NC,,,1a66d44a-e19c-422e-a305-f6edb13a1d23,,http://creativecommons.org/licenses/by-nc/3.0/,,
679d3508-4684-4b61-939e-f331407a69ad,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/125/LSU00125525_L.JPG,2021-11-03T12:49:22.615537+00:00,0.45454545454545453,b6d42719628abb45224f7bcaa4aa56a75451a1b9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4523e216-ee13-4b15-a3f7-a6fd56431604\\media\\https://cyberfloralouisiana.com/images/lsucollections/vascular/lsu/00/125/lsu00125525_l.jpg"", ""4523e216-ee13-4b15-a3f7-a6fd56431604\\media\\http://cyberfloralouisiana.com/images/lsucollections/vascular/lsu/00/125/lsu00125525_l.jpg"", ""urn:uuid:4af64e96-60c0-4c2c-9453-a2ec318d16bd""]","[""679d3508-4684-4b61-939e-f331407a69ad""]",4523e216-ee13-4b15-a3f7-a6fd56431604,BY-NC,,,5900958d-a2dd-4474-b444-bd7b08487c09,,http://creativecommons.org/licenses/by-nc/3.0/,,
056803f7-d3d7-4868-8ed1-81848bcbb5c0,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISSA015085/MISSA015085.JPG,2021-11-03T12:47:50.076393+00:00,0.45454545454545453,8498a39f06e04404e9e29d0d8ccbfa51c9d67f73,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiflora/images/specimens/missa015085/missa015085.jpg"", ""urn:uuid:7151809a-7a8b-4a28-b1b4-7e92cb5b764d"", ""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\http://www.mississippiplants.org/images/specimens/missa015085/missa015085.jpg""]","[""056803f7-d3d7-4868-8ed1-81848bcbb5c0""]",3056112e-97c6-4d0d-b6c2-3c0a9adaca24,BY-NC,,,f7784b98-2caf-4174-bf1e-d74cb28860f2,,http://creativecommons.org/licenses/by-nc/3.0/,,
1a2e1f0a-d525-4757-ad4d-6258030087b8,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISSA015131/MISSA015131.JPG,2021-11-03T12:47:50.076393+00:00,0.45454545454545453,fb5defd467a68637471cdc311ef8567b44cad0b6,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiflora/images/specimens/missa015131/missa015131.jpg"", ""urn:uuid:bf1bbcf9-2a53-4f76-9d2c-ef550556577d"", ""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\http://www.mississippiplants.org/images/specimens/missa015131/missa015131.jpg""]","[""1a2e1f0a-d525-4757-ad4d-6258030087b8""]",3056112e-97c6-4d0d-b6c2-3c0a9adaca24,BY-NC,,,c6f9c1b4-aca0-42a4-9b12-09dcef8f77f4,,http://creativecommons.org/licenses/by-nc/3.0/,,
d9de934d-e88a-4546-a176-8ab2c0893b65,https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiFLORA/images/specimens/MISSA015133/MISSA015133.JPG,2021-11-03T12:47:50.076393+00:00,0.45454545454545453,1a13d82dc4245ecf1caf6e00077263677cab17f5,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\https://data.cyverse.org/dav-anon/iplant/projects/magnoliagrandiflora/images/specimens/missa015133/missa015133.jpg"", ""urn:uuid:0e8aef33-82a1-41b0-a55e-86caee808a8c"", ""3056112e-97c6-4d0d-b6c2-3c0a9adaca24\\media\\http://www.mississippiplants.org/images/specimens/missa015133/missa015133.jpg""]","[""d9de934d-e88a-4546-a176-8ab2c0893b65""]",3056112e-97c6-4d0d-b6c2-3c0a9adaca24,BY-NC,,,2e1050f0-8ecb-488e-bbf8-cea0df8e3d88,,http://creativecommons.org/licenses/by-nc/3.0/,,
